chr,pos,p_dom,beta_dom
6,38079402,0.8001600637350735,0.1820752238628138
6,38079431,0.8880322999300018,-1.5793474161334684
6,38105950,0.994823776259079,0.0046835489030305
6,38105951,0.994823776259079,0.0046835489030305
6,38107242,0.994823776259079,0.0046835489030305
6,38107648,0.0591549531076297,1.2946987635274343
6,38107656,0.8001600637350735,0.1820752238628138
6,38107662,,
6,38107675,0.4940229692537259,1.206352497713472
6,38107677,0.994823776259079,0.0046835489030305
6,38107791,0.9833989007035066,-0.0151656438734985
6,38107800,0.9833989007035066,-0.0151656438734985
6,38107926,0.2458409742392447,17.620085021448375
6,38163213,0.236720387470297,-0.8395955004315279
6,38163221,0.3391081369408516,-0.6926344384254159
6,38163278,0.9206262819126768,-1.7635924588479122
6,38163289,0.9130039938002308,-0.081525166198988
6,38163309,0.0951154354422583,1.1234756037960816
6,38163398,0.1975175549734822,-0.877663668881105
6,38163413,0.3000141537570258,-0.7118687364539052
6,38163419,0.6570620061159012,-0.3019029497703289
6,38163429,0.1975175549734822,-0.877663668881105
6,38163448,0.610171767122064,-0.3422236337790793
6,38163462,0.4333550251954769,-15.350884787617614
6,38163542,0.8804326863273345,-0.1101636612694565
6,38163593,0.4180110775970097,-20.010153583538504
6,38163618,0.5798507051429544,-0.3962757076611533
6,38163781,0.4161383948976592,-18.20243597674124
6,38163793,0.6711495512307625,5.668882045395283
6,38163802,0.6711495512307625,5.668882045395283
6,38163850,0.4161383948976592,-18.20243597674124
6,38164593,0.1740930922956275,1.381491865252572
6,38164683,0.7547284072613425,0.6662356208465067
6,38164823,0.1740930922956275,1.381491865252572
6,38164881,0.7547284072613425,0.6662356208465067
6,38164989,0.2458409742392447,17.620085021448375
6,38165320,0.7547284072613425,0.6662356208465067
6,38165322,0.7547284072613425,0.6662356208465067
6,38165460,0.1740930922956275,1.381491865252572
6,38165468,,
6,38165519,0.1878222142199402,1.4631980424131694
6,38165576,,
6,38165589,,
6,38165806,0.1740930922956275,1.381491865252572
6,38165817,0.1740930922956275,1.381491865252572
6,38167657,0.3692482634667836,-7.169232250540073
6,38167662,0.2555043297949707,-7.504516198899204
6,38167845,0.3692482634667836,-7.169232250540073
6,38167986,0.91688835387221,-1.1735231397872004
6,38168011,0.6361817308817918,0.343787062953911
6,38168071,0.6361817308817918,0.343787062953911
6,38168091,0.5078734666177845,5.3297109046288105
6,38168436,0.7604346515847608,0.6498587843183952
6,38168438,0.9019563258940356,-1.3861150782007972
6,38168441,0.7604346515847608,0.6498587843183952
6,38168455,0.9019563258940356,-1.3861150782007972
6,38168475,0.8748490625512751,-1.770192624611559
6,38168508,0.8248786335317357,2.2729540044130574
6,38168511,0.8390152390624377,0.1460997573039657
6,38168685,0.3435451260975308,-0.7387313286491469
6,38168949,0.8301289929570519,3.371460406073567
6,38168960,0.3456947356555533,1.0869200616647527
6,38168968,0.3456947356555533,1.0869200616647527
6,38175688,0.76072353156487,0.4043240488115947
6,38175725,0.76072353156487,0.4043240488115947
6,38175857,0.994823776259079,0.0046835489030305
6,38175922,0.7547284072613425,0.6662356208465067
6,38175931,0.7547284072613425,0.6662356208465067
6,38175937,,
6,38175964,,
6,38176036,,
6,38176063,,
6,38176123,0.7547284072613425,0.6662356208465067
6,38176129,,
6,38176132,,
6,39053161,0.9716210266230286,0.025532250131324
6,39053185,0.9716210266230286,0.025532250131324
6,39053226,0.845570337295336,0.1442302339882583
6,39068397,0.2417667905233327,1.2271573146903711
6,39068402,0.2417667905233327,1.2271573146903711
6,39073430,0.845570337295336,0.1442302339882583
6,39073467,0.6701548362714279,0.324843035682621
6,39393663,0.1413539654579788,-2.0110672502093734
6,39393730,0.4432951214107845,1.7307580657986668
6,39606819,0.0828250512093558,8.240036990280023
6,39608639,0.2165589913190856,15.022855730547132
6,39608646,0.2165589913190856,15.022855730547132
6,39608658,0.2165589913190856,15.022855730547132
6,39608672,0.2165589913190856,15.022855730547132
6,39608690,0.2165589913190856,15.022855730547132
6,39608743,0.2165589913190856,15.022855730547132
6,39608982,0.2165589913190856,15.022855730547132
6,39609008,0.2165589913190856,15.022855730547132
6,39970373,,
6,40448160,0.2995481196039241,79.69632101809285
6,41083072,0.5093581674253622,0.7896118402788943
6,41083105,0.4872451026427776,0.5289110875746627
6,41083140,0.5093581674253622,0.7896118402788943
6,41151200,0.1751202017518036,-32.37050200216869
6,41151213,0.1751202017518036,-32.37050200216869
6,41151228,0.1751202017518036,-32.37050200216869
6,41151347,0.5082140589767723,0.7916884269679626
6,41246957,0.7252266054780202,-0.3057453099713044
6,41246968,0.7252266054780202,-0.3057453099713044
6,41246978,0.7252266054780202,-0.3057453099713044
6,41247075,0.7252266054780202,-0.3057453099713044
6,41247160,0.7252266054780202,-0.3057453099713044
6,41247172,0.7252266054780202,-0.3057453099713044
6,41267975,0.6750091071564985,0.2947225612169661
6,41268039,0.6671794911971671,14.217540149727617
6,41273351,0.5093581674253622,0.7896118402788943
6,41273353,0.5093581674253622,0.7896118402788943
6,41273410,0.4872451026427776,0.5289110875746627
6,41273415,0.4872451026427776,0.5289110875746627
6,41273506,0.4872451026427776,0.5289110875746627
6,41273510,0.830280693139297,1.807131084281382
6,41273554,0.2091292450100574,20.908056579230006
6,41273594,0.5093581674253622,0.7896118402788943
6,41371468,0.1813966792026033,49.25913237468642
6,41371477,0.5782034885468179,-0.4914274795699266
6,41371498,0.5134153545844887,0.7819137981378839
6,41371502,0.691648670457883,0.5387358539122787
6,41371771,0.5782034885468179,-0.4914274795699266
6,41371786,0.5782034885468179,-0.4914274795699266
6,41371802,0.5782034885468179,-0.4914274795699266
6,41371817,0.1813966792026033,49.25913237468642
6,41371818,0.5782034885468179,-0.4914274795699266
6,41371858,0.1813966792026033,49.25913237468642
6,41427118,,
6,41427177,,
6,41427198,,
6,41427269,0.675855934906824,0.4446645793764568
6,41428497,0.675855934906824,0.4446645793764568
6,41428934,0.675855934906824,0.4446645793764568
6,41428970,0.675855934906824,0.4446645793764568
6,41433393,0.9956593667390634,0.0049161339715682
6,41433404,0.9956593667390634,0.0049161339715682
6,41433419,0.5782034885468179,-0.4914274795699266
6,41433447,0.9956593667390634,0.0049161339715682
6,41433492,0.9956593667390634,0.0049161339715682
6,41433524,0.9956593667390634,0.0049161339715682
6,41868759,0.5793454716539573,-0.4899491806864289
6,41894974,,
6,41894988,,
6,41895204,0.8241980043527861,-0.2119108303309692
6,41978684,,
6,41978796,,
6,41978811,0.6385918648945254,-0.3668874043498532
6,41978830,,
6,41981448,0.9983165277247537,0.0019066283483392
6,41981493,0.6392401580466393,-0.3658359105102808
6,41981910,0.691237156689463,-3.624313229664733
6,41981913,0.9983165277247537,0.0019066283483392
6,41981973,0.9983165277247537,0.0019066283483392
6,41981977,0.9983165277247537,0.0019066283483392
6,42000530,,
6,42000548,0.9808999071689484,0.0216174907874626
6,42000553,,
6,42000627,0.2447460901230299,-0.9072654816302612
6,42000628,,
6,42000684,0.2447460901230299,-0.9072654816302612
6,42000686,,
6,42084962,0.7246761840632248,0.2762362707030323
6,42085407,,
6,42093250,,
6,42093255,,
6,42093261,,
6,42093267,0.6385918648945254,-0.3668874043498532
6,42093279,0.5538578674556709,-0.5320049808636077
6,42093315,0.6385918648945254,-0.3668874043498532
6,42093321,0.5538578674556709,-0.5320049808636077
6,42187424,0.5793454716539573,-0.4899491806864289
6,42187479,0.6385918648945254,-0.3668874043498532
6,42187483,0.5793454716539573,-0.4899491806864289
6,42187500,0.5793454716539573,-0.4899491806864289
6,42187544,0.6385918648945254,-0.3668874043498532
6,42187548,0.6385918648945254,-0.3668874043498532
6,42187549,0.5793454716539573,-0.4899491806864289
6,42187668,0.5793454716539573,-0.4899491806864289
6,42187703,,
6,42187711,,
6,42187726,,
6,42187767,,
6,42189987,0.3752474174260651,-0.6592980787440644
6,42190030,0.3752474174260651,-0.6592980787440644
6,42190531,0.2650680165034684,-0.7868715716658843
6,42190572,0.5839063245413392,-0.4839188117768013
6,42190591,0.5839063245413392,-0.4839188117768013
6,42190629,0.5839063245413392,-0.4839188117768013
6,42223740,0.5483687933951105,0.5018911002734296
6,42223804,0.5483687933951105,0.5018911002734296
6,42224182,0.4656661043469155,0.6085730860130082
6,42224297,0.5483687933951105,0.5018911002734296
6,42225459,0.5746578833219894,-0.4959845759955695
6,42225497,0.5746578833219894,-0.4959845759955695
6,42423379,0.0374075904235786,4.233842513090731
6,42423422,0.8277487162732287,0.1852776725406401
6,42710976,0.7590299854712033,-0.2765714876223475
6,42711578,0.5793454716539573,-0.4899491806864289
6,42711589,0.5793454716539573,-0.4899491806864289
6,42883784,,
6,42883820,,
6,42883824,,
6,42883829,,
6,42887117,,
6,42887157,,
6,42887174,,
6,42890857,,
6,42890887,,
6,42890955,,
6,43003341,0.9228196313190326,-9.988325453944457
6,43003356,0.0913876756667819,1.3699748260735802
6,43003371,0.0913876756667819,1.3699748260735802
6,43003387,0.0516685896505646,1.5860471991975542
6,43003393,0.1102246009893533,1.3001217677545018
6,43003395,0.90189898262138,-6.484779977443154
6,43003447,0.0213175447633106,2.115217180951189
6,43006456,0.3097207814088024,34.01375560229546
6,43006650,0.2452093947857831,13.013761737141111
6,43085250,0.3113945100942362,101.63931360448132
6,43085255,0.3240222665561444,49.44089038152048
6,43085279,0.2685812299823851,0.8783729577173555
6,43085283,0.6544531895208425,-0.5691753632725302
6,43085294,0.3240222665561444,49.44089038152048
6,43085352,0.3113945100942362,101.63931360448132
6,43087620,0.9171135327159526,-2.722676685010556
6,43087676,0.9171135327159526,-2.722676685010556
6,43087708,0.6497708034697224,-0.577459740969909
6,43304402,0.7704703199240138,-0.3320469160328715
6,43304912,0.2029454440521036,1.2296144154787636
6,43304951,0.7704703199240138,-0.3320469160328715
6,43305009,0.7704703199240138,-0.3320469160328715
6,43305011,0.7704703199240138,-0.3320469160328715
6,43305014,0.7704703199240138,-0.3320469160328715
6,43305119,0.1977004762195245,1.2448243609410872
6,43305153,0.8431565871073542,13.660541247070004
6,43305333,0.8431565871073542,13.660541247070004
6,43305382,0.1977004762195245,1.2448243609410872
6,43314292,0.7123395447864921,-2.936352544953748
6,43439180,0.3374870783861872,0.8415191264607313
6,43439767,0.3374870783861872,0.8415191264607313
6,43439823,0.3374870783861872,0.8415191264607313
6,43446566,,
6,43446620,,
6,43446648,,
6,43446701,,
6,43461214,,
6,43461385,0.4825211040675171,15.69125893834726
6,43461466,0.4763182974017897,27.91016236954012
6,43461578,0.4763182974017897,27.91016236954012
6,43461664,,
6,43461713,,
6,43461891,,
6,43555194,0.1173034564311558,51.30553011006097
6,43555245,0.2801960726498858,38.77055728580698
6,43555248,0.3259394730332469,60.33802001311923
6,43555283,0.918961558545575,-0.1028602848887297
6,43555450,0.5415130475278082,0.4701790458196955
6,43555469,0.336074985008688,49.18962558205022
6,43555482,0.336074985008688,49.18962558205022
6,43555484,0.1173034564311558,51.30553011006097
6,43555518,0.191258888507109,1.263358211350915
6,43622192,0.0495246710950878,1.4057480977773356
6,43622204,0.3032942811627481,1.0685444338989138
6,43622213,0.0495246710950878,1.4057480977773356
6,43622268,0.0495246710950878,1.4057480977773356
6,43622288,,
6,43622333,0.0286436541583286,1.548345082484862
6,43622420,0.0286436541583286,1.548345082484862
6,43622624,,
6,43630323,0.8413895395495737,-1.9388677813628672
6,43630333,,
6,43630341,,
6,43630343,,
6,43630505,,
6,43630515,0.6463270701253109,-4.559485761580812
6,43630516,0.8413895395495737,-1.9388677813628672
6,43630558,0.1985445633310497,1.2425719522874723
6,43630569,,
6,43630602,0.0286436541583286,1.548345082484862
6,43634733,0.6798044031666735,-12.897123290848889
6,43634766,0.6573417613600557,-6.3685209882068365
6,43634787,0.6877374626108937,-3.9510300919046615
6,43634788,0.6573417613600557,-6.3685209882068365
6,43634793,0.6573417613600557,-6.3685209882068365
6,43634795,0.6798044031666735,-12.897123290848889
6,43634816,0.6573417613600557,-6.3685209882068365
6,43634817,0.6573417613600557,-6.3685209882068365
6,43635005,0.6732273610287084,-6.573954400158071
6,43635040,0.0691128866625633,1.3334909227854668
6,43635056,0.0178018193608255,1.691928272662706
6,43635071,0.6877374626108937,-3.9510300919046615
6,43635077,0.6798044031666735,-12.897123290848889
6,43637344,,
6,43637351,0.3032942811627481,1.0685444338989138
6,43637489,0.0286436541583286,1.548345082484862
6,43637589,0.0495246710950878,1.4057480977773356
6,43637879,0.3031121248057485,1.06885795839647
6,43637912,0.3031121248057485,1.06885795839647
6,43637918,0.014741889161823,1.7391478649037395
6,43638015,0.1985445633310497,1.2425719522874723
6,43638135,0.3032942811627481,1.0685444338989138
6,43639922,,
6,43639969,,
6,43639987,,
6,43640224,,
6,43640253,,
6,43640284,,
6,43640390,0.0226548433081049,1.7256968368898398
6,43640395,0.050700041816364,3.05231571871326
6,43640402,,
6,43640452,0.0226548433081049,1.7256968368898398
6,43640455,0.0226548433081049,1.7256968368898398
6,43681795,0.8257890230547145,-3.784615089870318
6,43681844,0.8257890230547145,-3.784615089870318
6,43681967,0.1959112496094649,14.700296755397789
6,43682070,0.539915697511799,7.431266439481613
6,43959135,,
6,43959153,,
6,43959211,,
6,43959265,,
6,43983823,0.1962409331925861,-2.111606491909039
6,43983844,,
6,43983898,,
6,43983913,0.1962409331925861,-2.111606491909039
6,43983958,,
6,43983968,0.6819733486526501,-0.336360088878021
6,44074131,0.3142208337423625,-0.8104161748341384
6,44074197,,
6,44074209,0.3142208337423625,-0.8104161748341384
6,44074216,,
6,44264093,0.5422330551909182,-6.04828923244558
6,44264116,,
6,44264125,,
6,44264139,,
6,44264151,0.1864038676174068,0.9271403180250322
6,44264167,,
6,44264173,0.6589008377132869,0.3527657492043735
6,44264174,,
6,44264180,,
6,44264191,,
6,44264196,,
6,44264468,0.1114986691907988,1.165243275424304
6,44264471,0.1896842620883267,0.9322324473903112
6,44301039,0.2102808092538015,-1.1805317659278876
6,44301156,0.5700900056109954,5.949449677405423
6,44691429,0.7414523451499903,0.2416340065530882
6,44818913,0.7368834124284406,-0.3021083045287984
6,44818915,0.7368834124284406,-0.3021083045287984
6,44819000,0.7368834124284406,-0.3021083045287984
6,44819040,0.7368834124284406,-0.3021083045287984
6,44896250,,
6,44896296,,
6,44896320,,
6,44896351,0.0838860161845922,-12.331918118131876
6,44896563,0.1249988985671746,-48.93102193457795
6,44896568,0.1249988985671746,-48.93102193457795
6,44896899,,
6,44896991,,
6,44897034,,
6,44897080,,
6,44899683,0.8589317125317466,0.1421958680401617
6,44899702,0.8589317125317466,0.1421958680401617
6,44899740,0.8589317125317466,0.1421958680401617
6,44899744,0.8589317125317466,0.1421958680401617
6,44899774,0.8589317125317466,0.1421958680401617
6,44899816,0.8589317125317466,0.1421958680401617
6,44899825,0.8589317125317466,0.1421958680401617
6,45026916,,
6,45026948,,
6,45028934,,
6,45029021,,
6,45029024,,
6,45029032,,
6,45029184,,
6,45029219,,
6,45029229,,
6,45029238,0.5802007427052467,53.66025098246063
6,45029243,,
6,45029362,,
6,45029368,,
6,45032042,0.4648812066240793,-36.39872451435614
6,45032061,0.4648812066240793,-36.39872451435614
6,45032093,0.4648812066240793,-36.39872451435614
6,45032421,0.4648812066240793,-36.39872451435614
6,45032440,0.4648812066240793,-36.39872451435614
6,45032461,0.4648812066240793,-36.39872451435614
6,45497350,0.8527454465539924,-0.172473001236896
6,47385107,,
6,47385118,,
6,47385179,,
6,47385314,,
6,47385401,,
6,47385409,,
6,47791917,,
6,47791970,0.1964233029830967,60.04252881916107
6,47792020,,
6,47792120,0.1173708865090676,-81.46460774672286
6,47792200,0.835674939359995,0.1841228555330679
6,47792209,0.835674939359995,0.1841228555330679
6,47792546,0.9134846661515648,0.0777374779377385
6,47792557,0.5401842832317206,0.4478156566765687
6,47793938,0.9465572789902098,-0.0496154551194746
6,47819765,0.1953689526726992,-1.422630947753268
6,47819774,0.1953689526726992,-1.422630947753268
6,47825429,,
6,47825756,0.1953689526726992,-1.422630947753268
6,47825789,,
6,47825843,,
6,47826859,0.1953689526726992,-1.422630947753268
6,47826911,0.1953689526726992,-1.422630947753268
6,47826922,,
6,47826949,0.1953689526726992,-1.422630947753268
6,47826980,,
6,47827104,,
6,47827105,,
6,47933495,0.4111732272157344,0.8622687232930737
6,47939072,0.4156810530914512,0.8537069190794668
6,50446380,,
6,50447372,0.8063530920559048,0.2940933683864847
6,50775276,0.8981731997116832,0.1295122221325559
6,50775330,0.8981731997116832,0.1295122221325559
6,50775438,0.8981731997116832,0.1295122221325559
6,50775441,0.8981731997116832,0.1295122221325559
6,50958948,0.1927343574256966,0.9663859823120188
6,50959008,0.1927343574256966,0.9663859823120188
6,51052130,0.0785294832465517,1.2243939694728496
6,51052200,0.1071813385484708,1.1166516615079505
6,51174224,0.2090469716705897,0.8693004423515008
6,51174338,0.2090469716705897,0.8693004423515008
6,51174357,0.2090469716705897,0.8693004423515008
6,51174815,0.2830851814343628,0.7423699344697355
6,51197414,0.1990507621868287,-33.05479122937383
6,51197451,0.1990507621868287,-33.05479122937383
6,51197459,0.1990507621868287,-33.05479122937383
6,51197518,0.5196668006867075,-16.34342298961226
6,51197538,0.5196668006867075,-16.34342298961226
6,51197575,0.5193424452163719,-18.12452851420296
6,51197591,0.5835700424601793,-13.81048005198138
6,51197681,0.5196668006867075,-16.34342298961226
6,51197690,0.5828133152291047,-16.45112468707366
6,51216724,0.6964568353075101,0.3008899870269841
6,51216754,0.201030462087089,10.569261936636757
6,51216784,0.201030462087089,10.569261936636757
6,51216858,0.201030462087089,10.569261936636757
6,51217010,0.201030462087089,10.569261936636757
6,51217032,0.6964568353075101,0.3008899870269841
6,51217067,0.201030462087089,10.569261936636757
6,51217102,0.2830851814343628,0.7423699344697355
6,51217118,0.2830851814343628,0.7423699344697355
6,51217129,0.2830851814343628,0.7423699344697355
6,51217147,0.201030462087089,10.569261936636757
6,51217155,0.6964568353075101,0.3008899870269841
6,51217203,0.1061298403565768,-56.62595565381964
6,51217293,0.6964568353075101,0.3008899870269841
6,51217296,0.201030462087089,10.569261936636757
6,51217320,0.6964568353075101,0.3008899870269841
6,51217335,0.2830851814343628,0.7423699344697355
6,51217340,0.201030462087089,10.569261936636757
6,51339600,0.8981731997116832,0.1295122221325559
6,51339612,0.6964568353075101,0.3008899870269841
6,51343904,0.6964568353075101,0.3008899870269841
6,51343964,,
6,51344225,,
6,51344263,0.1793102030053428,-15.4016562807769
6,51453575,0.2079862166588725,8.473167018343648
6,51453595,0.8808725044636607,-0.1188854871508733
6,51453611,0.9095004584894824,0.09518505372857
6,51453646,0.9095004584894824,0.09518505372857
6,51453654,,
6,51453656,0.9095004584894824,0.09518505372857
6,51453758,0.2079862166588725,8.473167018343648
6,51463324,0.2776729932851834,5.3868223099604045
6,51463383,0.1089998062539082,9.227311519203438
6,51463662,0.1089998062539082,9.227311519203438
6,51463683,0.1089998062539082,9.227311519203438
6,51463729,0.8891087963517769,-0.1105342931707088
6,51754286,0.6613752298535485,-0.383399395603852
6,51754340,0.6613752298535485,-0.383399395603852
6,51754403,0.6613752298535485,-0.383399395603852
6,51754610,0.6613752298535485,-0.383399395603852
6,51754648,0.0679436148241642,8.871218249471967
6,52027592,0.9978649915252404,-0.0020452316097354
6,52027616,0.9978649915252404,-0.0020452316097354
6,52027757,0.9978649915252404,-0.0020452316097354
6,52142940,0.7936048141489425,-0.2877930726433677
6,52143011,0.1779431419468584,-1.1453807710039772
6,52143017,0.899460432584034,-0.1018086679817256
6,52143097,0.2534081363580981,-1.0376128893363958
6,52143327,0.8808725044636607,-0.1188854871508733
6,52143402,0.4340928044584548,0.5066442310051514
6,52143423,0.0537323688421147,-1.823707194088632
6,52143435,0.4340928044584548,0.5066442310051514
6,52146913,0.9926356319784124,0.0073567060349133
6,52146944,0.0537323688421147,-1.823707194088632
6,52146969,0.0537323688421147,-1.823707194088632
6,52150336,0.5213788921481449,-0.5580846632433569
6,52150429,,
6,52150438,,
6,52150450,0.8808725044636607,-0.1188854871508733
6,52150512,0.5798328815389135,-0.5240805983948927
6,52150513,0.0047752453381285,56.83447852141892
6,52151912,0.682096732453223,0.2758178372173508
6,52151972,0.682096732453223,0.2758178372173508
6,52183564,0.6202333822595475,0.5561342196432967
6,52183567,0.5525390797376346,-0.5209061673868448
6,52183598,,
6,52183619,0.5525390797376346,-0.5209061673868448
6,52183660,,
6,52183857,0.1918919758940009,13.748359077164986
6,52183890,0.1918919758940009,13.748359077164986
6,52184733,0.5310828992336417,-0.6082775351784592
6,52184757,0.1759947042443952,1.486786414380584
6,52184773,0.3869250430031002,-0.7462228929789766
6,52184811,0.0588388099343239,19.80435843107867
6,52298004,0.9187735457420568,0.076405496246715
6,52298008,0.9005513449767176,0.0937822652138556
6,52298025,0.9187735457420568,0.076405496246715
6,52298070,0.9187735457420568,0.076405496246715
6,52298116,0.9187735457420568,0.076405496246715
6,52726279,0.6873036076573691,-3.1205988637237274
6,52726299,0.6873036076573691,-3.1205988637237274
6,52726568,0.6873036076573691,-3.1205988637237274
6,52744999,0.2030353174402986,9.246205769042655
6,52745088,,
6,52745106,0.1915392836020146,14.013483364930329
6,52745130,,
6,52746220,,
6,52746226,,
6,52746290,,
6,52746297,,
6,52923454,0.1915392836020146,14.013483364930329
6,52923565,0.1915392836020146,14.013483364930329
6,52923566,0.1915392836020146,14.013483364930329
6,52923795,0.1915392836020146,14.013483364930329
6,53103886,0.5783375912142056,0.3550637268757671
6,53106521,,
6,53674486,0.2044657542031418,-0.8560143907021459
6,53894269,0.4158750040519845,-0.6564080990106924
6,53894299,0.1409584922230484,-1.0167594314802275
6,53894629,0.1409584922230484,-1.0167594314802275
6,53897284,0.1409584922230484,-1.0167594314802275
6,53897329,0.1409584922230484,-1.0167594314802275
6,53897398,0.1409584922230484,-1.0167594314802275
6,53897516,0.1409584922230484,-1.0167594314802275
6,53897697,0.3398566217211719,-17.382622421761507
6,53897722,0.1409584922230484,-1.0167594314802275
6,53897746,0.1409584922230484,-1.0167594314802275
6,53994707,0.7866013476079338,5.276323593371032
6,54039391,,
6,54039460,,
6,54043122,0.0561420465287186,2.9676630054701154
6,54874925,,
6,54875120,,
6,54875180,,
6,54875239,,
6,54875321,,
6,54875346,,
6,54875526,,
6,54875538,,
6,54875544,,
6,54875552,,
6,55234421,,
6,55234436,,
6,55234463,,
6,55234464,,
6,55234480,0.0258849715170013,-2.264671383909142
6,55234486,,
6,55234490,,
6,55234548,,
6,55234553,,
6,55234583,,
6,55259579,0.3133051055026244,-11.54573819667214
6,55259582,0.3133051055026244,-11.54573819667214
6,55259588,0.3133051055026244,-11.54573819667214
6,55259794,0.3133051055026244,-11.54573819667214
6,55259820,0.3133051055026244,-11.54573819667214
6,55259864,0.3133051055026244,-11.54573819667214
6,55259874,0.3133051055026244,-11.54573819667214
6,55259979,0.8160866866485137,4.5077128097973365
6,55259992,0.8160866866485137,4.5077128097973365
6,55260001,0.8160866866485137,4.5077128097973365
6,55260026,0.8160866866485137,4.5077128097973365
6,55260027,0.8160866866485137,4.5077128097973365
6,55260444,,
6,55260754,,
6,55260973,,
6,55261011,0.5001580000936551,-7.702010407370816
6,55261039,,
6,55261077,,
6,55261090,,
6,55261106,0.9921476551366684,-0.2527674491391354
6,55261414,0.3095660577515762,-1.30521984643712
6,55261436,,
6,55261443,,
6,55261444,,
6,55261521,,
6,55261542,,
6,55261556,,
6,55261593,,
6,55261594,,
6,55261608,,
6,55261612,,
6,55261636,,
6,55261645,,
6,55261838,,
6,55261845,,
6,55261847,,
6,55261864,,
6,55262238,0.3553888122223821,14.496678005707263
6,55262249,0.42130772424942,34.83445318621634
6,55262674,0.42130772424942,34.83445318621634
6,55262675,0.42130772424942,34.83445318621634
6,55262676,0.3553888122223821,14.496678005707263
6,55262743,0.42130772424942,34.83445318621634
6,55262765,0.42130772424942,34.83445318621634
6,55262886,0.5742014240188213,40.91633219056979
6,55262892,0.5742014240188213,40.91633219056979
6,55265773,0.3008083028020731,39.60681133681923
6,55265806,0.3070837229763702,78.49136956521
6,55265825,0.3070837229763702,78.49136956521
6,55265827,0.3003302069599727,38.93864520577142
6,55266201,0.3008083028020731,39.60681133681923
6,55427080,,
6,55640287,0.2461814114400833,-13.803821117138307
6,55640740,0.2461814114400833,-13.803821117138307
6,55873841,0.5367473106455861,0.4956847468828175
6,56049711,0.9003991766809549,-0.1794458290536628
6,56845153,0.050700041816364,3.05231571871326
6,56845420,0.050700041816364,3.05231571871326
6,56845440,0.050700041816364,3.05231571871326
6,56845451,0.050700041816364,3.05231571871326
6,56845475,0.050700041816364,3.05231571871326
6,56845587,0.050700041816364,3.05231571871326
6,56845620,0.050700041816364,3.05231571871326
6,56845856,0.050700041816364,3.05231571871326
6,56845891,0.050700041816364,3.05231571871326
6,56845947,0.050700041816364,3.05231571871326
6,58742493,0.226253434190308,22.271076478626547
6,58742499,0.226253434190308,22.271076478626547
6,58742533,0.226253434190308,22.271076478626547
6,58742545,0.226253434190308,22.271076478626547
6,59069914,0.226253434190308,22.271076478626547
6,59070014,0.226253434190308,22.271076478626547
6,59073681,0.3230365447198147,15.47904942321207
6,59073900,0.3230365447198147,15.47904942321207
6,59074232,0.226253434190308,22.271076478626547
6,59074270,0.226253434190308,22.271076478626547
6,59074387,0.21203477493778,25.06244852234063
6,59074411,0.21203477493778,25.06244852234063
6,59074492,0.226253434190308,22.271076478626547
6,59074516,0.226253434190308,22.271076478626547
6,59074617,0.226253434190308,22.271076478626547
6,59074629,0.226253434190308,22.271076478626547
6,59074631,0.226253434190308,22.271076478626547
6,59074634,0.226253434190308,22.271076478626547
6,59074681,0.226253434190308,22.271076478626547
6,59367337,0.226253434190308,22.271076478626547
6,59367344,0.226253434190308,22.271076478626547
6,59587315,,
6,59587770,0.226253434190308,22.271076478626547
6,59587786,0.226253434190308,22.271076478626547
6,59587984,0.226253434190308,22.271076478626547
6,59588033,0.226253434190308,22.271076478626547
6,59588070,0.226253434190308,22.271076478626547
6,59588142,0.226253434190308,22.271076478626547
6,59588150,0.226253434190308,22.271076478626547
6,59588349,0.226253434190308,22.271076478626547
6,59588372,0.226253434190308,22.271076478626547
6,59588440,0.226253434190308,22.271076478626547
6,59651538,0.5983803216113004,-4.864722037952226
6,59930114,0.8874736179170991,0.173588018382587
6,60129579,0.435539375556455,1.321223432594123
6,60130244,0.9120928556198918,0.96542075472725
6,60205036,0.226253434190308,22.271076478626547
6,60573261,0.4883314053694874,6.386607858099726
6,61207251,0.867862004144922,-1.2715704182798102
6,61207304,0.8519411329726746,-1.256867134900871
6,61807073,0.226253434190308,22.271076478626547
6,61807229,0.5950113678000373,6.277705894271638
6,62786930,0.8114982760633683,1.1246983871977598
6,62787317,,
6,62832289,0.1905322295453748,49.21075787355591
6,62832300,0.2418223671320051,55.72702615230984
6,62832372,0.1905322295453748,49.21075787355591
6,62832380,0.1905322295453748,49.21075787355591
6,62832471,0.1905322295453748,49.21075787355591
6,62832524,0.1905322295453748,49.21075787355591
6,62832544,0.1905322295453748,49.21075787355591
6,62879235,0.8178751024027319,-0.1531207870400373
6,62879256,0.6965849933483429,-0.2688039064057208
6,62879262,0.8225849257711912,0.1528585212593018
6,62974503,0.6775702931969056,-0.2632496960475949
6,62974521,,
6,62974541,0.7016990037705644,-0.2536789650271734
6,62974559,,
6,62974560,0.3980565868769857,-22.563289915749813
6,62974562,0.4466450939572671,0.5590303988854901
6,62974565,0.645560541848074,-0.2810456059643236
6,62974609,,
6,62975552,0.91306446057324,1.4482650087397535
6,62975586,0.3401655019545284,11.225769538353635
6,62975587,0.8568755489825662,3.804467403066254
6,62975613,0.8165156601301494,1.5845306734026712
6,62975625,0.3034528115802769,5.977868552681555
6,62975647,0.8569147191366517,3.083965023132891
6,62975671,0.5647701341072947,-0.6279825912258901
